"723,4,2024-01-29,19:35:56,Urpay,Marian,13:05:00,14:20:00,14:25:00,15:40:00,00:05:00,""En proceso"",11,""luis huaney"",1"
"724,5,2024-01-29,19:35:56,Urpay,Marian,15:45:00,17:00:00,17:05:00,18:20:00,00:05:00,""En proceso"",11,""luis huaney"",1"
"725,1,2024-01-29,19:35:56,Urpay,Marian,05:42:30,06:57:30,07:02:30,08:17:30,00:05:00,""En proceso"",9,""luis huaney"",1"
"726,2,2024-01-29,19:35:56,Urpay,Marian,08:22:30,09:37:30,09:42:30,10:57:30,00:05:00,""En proceso"",9,""luis huaney"",1"
"727,3,2024-01-29,19:35:56,Urpay,Marian,11:02:30,12:17:30,12:22:30,13:37:30,00:05:00,""En proceso"",9,""luis huaney"",1"
"728,4,2024-01-29,19:35:56,Urpay,Marian,13:42:30,14:57:30,15:02:30,16:17:30,00:05:00,""En proceso"",9,""luis huaney"",1"
"729,5,2024-01-29,19:35:56,Urpay,Marian,16:22:30,17:37:30,17:42:30,18:57:30,00:05:00,""En proceso"",9,""luis huaney"",1"
"730,1,2024-01-29,19:35:56,Urpay,Marian,06:20:00,07:35:00,07:40:00,08:55:00,00:05:00,""En proceso"",8,""luis huaney"",1"
"731,2,2024-01-29,19:35:56,Urpay,Marian,09:00:00,10:15:00,10:20:00,11:35:00,00:05:00,""En proceso"",8,""luis huaney"",1"
"732,3,2024-01-29,19:35:56,Urpay,Marian,11:40:00,12:55:00,13:00:00,14:15:00,00:05:00,""En proceso"",8,""luis huaney"",1"
"733,4,2024-01-29,19:35:56,Urpay,Marian,14:20:00,15:35:00,15:40:00,16:55:00,00:05:00,""En proceso"",8,""luis huaney"",1"
"734,5,2024-01-29,19:35:56,Urpay,Marian,17:00:00,18:15:00,18:20:00,19:35:00,00:05:00,""En proceso"",8,""luis huaney"",1"
"735,1,2024-01-29,19:35:56,Urpay,Marian,06:57:30,08:12:30,08:17:30,09:32:30,00:05:00,Completado,6,""luis huaney"",1"
"736,2,2024-01-29,19:35:56,Urpay,Marian,09:37:30,10:52:30,10:57:30,12:12:30,00:05:00,""En proceso"",6,""luis huaney"",1"
"737,3,2024-01-29,19:35:56,Urpay,Marian,12:17:30,13:32:30,13:37:30,14:52:30,00:05:00,""En proceso"",6,""luis huaney"",1"
"738,4,2024-01-29,19:35:56,Urpay,Marian,14:57:30,16:12:30,16:17:30,17:32:30,00:05:00,""En proceso"",6,""luis huaney"",1"
"747,1,2024-01-30,23:08:50,Urpay,Marian,05:25:00,06:40:00,07:05:00,08:20:00,00:25:00,""En proceso"",8,""luis huaney"",1"
"748,2,2024-01-30,23:08:50,Urpay,Marian,08:45:00,10:00:00,10:25:00,11:40:00,00:25:00,""En proceso"",8,""luis huaney"",1"
"749,3,2024-01-30,23:08:50,Urpay,Marian,12:05:00,13:20:00,13:45:00,15:00:00,00:25:00,""En proceso"",8,""luis huaney"",1"
